location_country,date_year,gross_enrolment_ratio_tertiary_both_sexes_percent
Philippines,1979,23.53025055
Philippines,1980,24.01701927
Philippines,1981,25.24010086
Philippines,1982,25.76779938
Philippines,1983,26.57666969
Philippines,1984,28.99241066
Philippines,1985,27.75008011
Philippines,1986,24.64109993
Philippines,1987,23.37438011
Philippines,1988,24.64933014
Philippines,1989,26.13372993
Philippines,1990,24.58946037
Philippines,1991,27.1612606
Philippines,1992,25.82395935
Philippines,1995,27.29813957
Philippines,1996,28.78787041
Philippines,1998,27.47159958
Philippines,1999,28.73633957
Philippines,2001,30.34026909
Philippines,2002,30.16803932
Philippines,2003,29.05920029
Philippines,2004,28.34799004
Philippines,2005,27.51127052
Philippines,2006,27.84531975
Philippines,2008,29.3523407
Philippines,2009,28.70718956
Philippines,2010,29.75400925
Philippines,2011,30.92083931
Philippines,2012,31.29874039
Philippines,2013,33.61302948
Philippines,2014,35.75333023
Poland,1971,13.35875988
Poland,1972,12.79074955
Poland,1973,13.2574501
Poland,1974,14.38064003
Poland,1975,15.17389011
Poland,1976,16.37067032
Poland,1977,17.16377068
Poland,1978,17.22660065
Poland,1979,17.34586906
Poland,1980,17.15744019
Poland,1981,17.06624031
Poland,1982,16.49432945
Poland,1983,15.86398029
Poland,1984,16.11156082
Poland,1985,16.26024055
Poland,1986,16.88377953
Poland,1987,17.40545082
Poland,1988,18.19570923
Poland,1989,19.84487915
Poland,1990,20.38055992
Poland,1991,21.76199913
Poland,1992,21.50987053
Poland,1993,23.9521904
Poland,1994,27.74629974
Poland,1995,31.61356926
Poland,1996,35.79434967
Poland,1997,40.4799614
Poland,1998,39.84720993
Poland,1999,45.74129868
Poland,2000,50.49322891
Poland,2001,55.51588821
Poland,2002,58.22227859
Poland,2003,59.46221924
Poland,2004,60.71324158
Poland,2005,63.00495148
Poland,2006,64.60578156
Poland,2007,66.15026093
Poland,2008,68.89042664
Poland,2009,70.79981995
Poland,2010,73.17285156
Poland,2011,73.18476105
Poland,2012,72.84838867
Poland,2013,71.15869141
Poland,2014,68.11361694
Portugal,1971,7.272659779
Portugal,1972,7.616020203
Portugal,1973,7.738130093
Portugal,1974,8.254110336
Portugal,1975,8.781820297
Portugal,1976,10.65855026
Portugal,1977,12.64408016
Portugal,1978,11.07454967
Portugal,1979,11.72622013
Portugal,1980,11.37779045
Portugal,1981,11.5462904
Portugal,1982,11.68609047
Portugal,1983,12.09226036
Portugal,1984,12.35198021
Portugal,1985,13.8476696
Portugal,1986,12.85820007
Portugal,1987,16.29096985
Portugal,1990,20.01486969
Portugal,1991,23.43029976
Portugal,1992,23.6657505
Portugal,1993,30.28900909
Portugal,1994,33.61452866
Portugal,1995,36.49560165
Portugal,1996,38.94979095
Portugal,1998,43.85945892
Portugal,1999,45.13317871
Portugal,2000,48.07350159
Portugal,2001,50.81964111
Portugal,2002,53.06124878
Portugal,2003,54.9695816
Portugal,2004,55.74679184
Portugal,2005,55.50008011
Portugal,2006,55.44113922
Portugal,2007,57.84278107
Portugal,2008,61.663311
Portugal,2009,62.69351959
Portugal,2010,65.66020966
Portugal,2011,68.50621033
Portugal,2012,68.58554077
Portugal,2013,66.22161865
Portugal,2014,65.60738373
Portugal,2015,61.87419128
Puerto Rico,2007,71.66853333
Puerto Rico,2008,77.87657166
Puerto Rico,2009,81.27169037
Puerto Rico,2010,86.35391998
Puerto Rico,2011,86.46032715
Puerto Rico,2012,86.56501007
Puerto Rico,2013,85.33583832
Puerto Rico,2014,84.38378143
Qatar,1971,0
Qatar,1976,4.396409988
Qatar,1977,4.778409958
Qatar,1980,9.137669563
Qatar,1981,9.805959702
Qatar,1982,11.60373974
Qatar,1983,14.50924969
Qatar,1984,14.84286976
Qatar,1985,16.78953934
Qatar,1986,18.53624916
Qatar,1987,17.96931076
Qatar,1988,17.66435051
Qatar,1989,18.84963036
Qatar,1990,20.19857979
Qatar,1991,20.01729012
Qatar,1992,18.86108017
Qatar,1993,20.1627903
Qatar,1994,20.10832024
Qatar,1995,21.63978004
Qatar,1996,24.03173065
Qatar,1997,24.9595108
Qatar,1998,25.11182022
Qatar,1999,25.18577003
Qatar,2001,20.02565002
Qatar,2002,16.83905029
Qatar,2003,15.33668041
Qatar,2004,17.27170944
Qatar,2005,17.27091026
Qatar,2006,17.32332993
Qatar,2007,12.44034958
Qatar,2008,10.9177103
Qatar,2009,9.860280037
Qatar,2010,9.846879959
Qatar,2011,11.45722961
Qatar,2012,11.08841991
Qatar,2013,12.00601959
Qatar,2014,13.47710037
Qatar,2015,14.51807976
Romania,1971,9.123419762
Romania,1972,8.590220451
Romania,1973,8.031220436
Romania,1974,7.76072979
Romania,1975,8.07227993
Romania,1976,8.60529995
Romania,1977,9.075570107
Romania,1978,9.514269829
Romania,1979,10.14655018
Romania,1980,10.60079956
Romania,1981,11.11670971
Romania,1982,11.8073101
Romania,1983,12.06299973
Romania,1984,12.19497013
Romania,1985,11.73655033
Romania,1986,10.89381981
Romania,1987,9.914259911
Romania,1988,9.044019699
Romania,1989,8.527810097
Romania,1990,8.406990051
Romania,1991,9.621359825
Romania,1992,10.80850983
Romania,1993,12.05533028
Romania,1994,13.01408958
Romania,1995,13.38833046
Romania,1996,17.67452049
Romania,1997,18.62499046
Romania,1998,18.89730072
Romania,1999,21.42004013
Romania,2000,24.02647972
Romania,2001,28.75435066
Romania,2002,32.6182518
Romania,2003,37.60491943
Romania,2004,41.4217186
Romania,2005,45.50912094
Romania,2006,51.72751999
Romania,2007,58.16762924
Romania,2008,66.92304993
Romania,2009,71.25668335
Romania,2010,67.80831146
Romania,2011,62.78694916
Romania,2012,54.52098083
Romania,2013,52.16814041
Romania,2014,53.21585846
Romania,2015,53.22021866
Russia,1970,45.60160828
Russia,1971,45.26871109
Russia,1972,44.67596054
Russia,1973,44.17985916
Russia,1974,43.74557877
Russia,1975,43.54787064
Russia,1976,43.59217072
Russia,1977,43.90317917
Russia,1978,44.21892166
Russia,1979,44.60443115
Russia,1980,45.20578003
Russia,1981,46.03865051
Russia,1982,47.0137291
Russia,1983,48.2685318
Russia,1984,49.81922913
Russia,1985,52.00799942
Russia,1986,53.89538956
Russia,1987,55.67322159
Russia,1988,56.16376114
Russia,1989,55.8112793
Russia,1990,55.00878143
Russia,1991,52.47217941
Russia,1992,49.77484131
Russia,1993,46.40180969
Russia,1994,44.46321106
Russia,1995,43.11938095
Russia,1996,44.69456863
Russia,1997,46.20610809
Russia,1998,48.36046982
Russia,1999,51.85277176
Russia,2000,55.77674866
Russia,2001,61.56053162
Russia,2002,66.86711884
Russia,2003,70.69351196
Russia,2004,70.62476349
Russia,2005,72.60941315
Russia,2006,72.84204102
Russia,2007,74.06365967
Russia,2008,74.9569931
Russia,2009,75.43293762
Russia,2011,76.49777985
Russia,2012,76.11464691
Russia,2013,77.99648285
Russia,2014,78.65337372
Russia,2015,80.39408112
Rwanda,1971,0.163640007
Rwanda,1973,0.197730005
Rwanda,1974,0.187560007
Rwanda,1975,0.249540001
Rwanda,1976,0.260100007
Rwanda,1977,0.253470004
Rwanda,1978,0.249009997
Rwanda,1979,0.259499997
Rwanda,1980,0.271869987
Rwanda,1981,0.268739998
Rwanda,1984,0.351709992
Rwanda,1985,0.382420003
Rwanda,1986,0.396800011
Rwanda,1987,0.393420011
Rwanda,1988,0.42425999
Rwanda,1989,0.478240013
Rwanda,1990,0.598810017
Rwanda,1999,0.832050025
Rwanda,2000,1.283990026
Rwanda,2001,1.649909973
Rwanda,2002,1.917639971
Rwanda,2003,2.307549953
Rwanda,2004,2.705219984
Rwanda,2005,2.840169907
Rwanda,2006,3.629990101
Rwanda,2007,3.704240084
Rwanda,2008,3.988349915
Rwanda,2009,4.85299015
Rwanda,2010,5.56595993
Rwanda,2011,6.740039825
Rwanda,2012,6.553780079
Rwanda,2013,7.529250145
Rwanda,2014,7.567520142
Rwanda,2015,7.897079945
Rwanda,2016,7.958720207
Saint Kitts and Nevis,1979,1.290979981
Saint Kitts and Nevis,1980,0.791610003
Saint Kitts and Nevis,1984,1.42039001
Saint Kitts and Nevis,1985,1.290459991
Saint Kitts and Nevis,1986,4.74698019
Saint Kitts and Nevis,1987,6.067520142
Saint Kitts and Nevis,1988,4.57115984
Saint Kitts and Nevis,1992,5.891590118
Saint Kitts and Nevis,1993,10.19404984
Saint Kitts and Nevis,2008,18.22617912
Saint Kitts and Nevis,2014,79.10482025
Saint Kitts and Nevis,2015,79.56452942
Saint Lucia,1977,2.716749907
Saint Lucia,1978,2.626719952
Saint Lucia,1979,2.329509974
Saint Lucia,1980,2.010169983
Saint Lucia,1981,2.318419933
Saint Lucia,1982,2.751950026
Saint Lucia,1983,3.038369894
Saint Lucia,1984,2.951109886
Saint Lucia,1985,2.527580023
Saint Lucia,1987,2.610059977
Saint Lucia,1988,2.744460106
Saint Lucia,1993,6.134540081
Saint Lucia,1996,20.45808029
Saint Lucia,2004,13.88214016
Saint Lucia,2005,13.10702991
Saint Lucia,2006,9.558480263
Saint Lucia,2007,8.664219856
Saint Lucia,2008,15.94777012
Saint Lucia,2009,17.65040016
Saint Lucia,2010,12.49287987
Saint Lucia,2011,16.3404007
Saint Lucia,2012,10.17778969
Saint Lucia,2013,13.85194016
Saint Lucia,2014,16.86029053
Saint Lucia,2015,16.76589012
Saint Vincent and the Grenadines,1979,3.103029966
Saint Vincent and the Grenadines,1980,2.518970013
Saint Vincent and the Grenadines,1986,6.298669815
Saint Vincent and the Grenadines,1987,6.804180145
Saint Vincent and the Grenadines,1990,6.17193985
Samoa,1970,0.952139974
Samoa,1971,0.992309988
Samoa,1973,1.61097002
Samoa,1975,1.688249946
Samoa,1977,2.662549973
Samoa,1978,2.749919891
Samoa,1981,3.722759962
Samoa,1983,3.109610081
Samoa,1998,9.089790344
Samoa,1999,11.7643404
Samoa,2000,7.562379837
San Marino,2010,64.84429169
San Marino,2011,64.295578
San Marino,2012,59.84899902
Sao Tome and Principe,2009,3.937360048
Sao Tome and Principe,2010,4.300710201
Sao Tome and Principe,2012,8.258749962
Sao Tome and Principe,2014,9.753270149
Sao Tome and Principe,2015,13.4060297
Saudi Arabia,1971,1.609150052
Saudi Arabia,1972,1.718209982
Saudi Arabia,1973,1.96717
Saudi Arabia,1974,2.46529007
Saudi Arabia,1975,3.124039888
Saudi Arabia,1976,3.984509945
Saudi Arabia,1977,4.648990154
Saudi Arabia,1978,5.916930199
Saudi Arabia,1979,6.073480129
Saudi Arabia,1980,6.471759796
Saudi Arabia,1981,7.313720226
Saudi Arabia,1982,7.607009888
Saudi Arabia,1983,8.196590424
Saudi Arabia,1984,8.234609604
Saudi Arabia,1985,9.193989754
Saudi Arabia,1986,9.786160469
Saudi Arabia,1987,9.227869987
Saudi Arabia,1989,8.655770302
Saudi Arabia,1990,9.435250282
Saudi Arabia,1991,10.29792023
Saudi Arabia,1992,11.18062973
Saudi Arabia,1993,13.42004967
Saudi Arabia,1994,14.12333012
Saudi Arabia,1995,16.29487991
Saudi Arabia,1996,17.12229919
Saudi Arabia,1997,16.80997086
Saudi Arabia,1998,17.06041908
Saudi Arabia,1999,20.60780907
Saudi Arabia,2000,22.18342972
Saudi Arabia,2001,24.00988007
Saudi Arabia,2002,23.8932209
Saudi Arabia,2003,27.3977108
Saudi Arabia,2004,29.05114937
Saudi Arabia,2005,29.59321022
Saudi Arabia,2006,29.99452972
Saudi Arabia,2007,29.69177055
Saudi Arabia,2008,30.00293922
Saudi Arabia,2009,30.96733093
Saudi Arabia,2010,36.51451111
Saudi Arabia,2011,41.31546021
Saudi Arabia,2012,48.56230927
Saudi Arabia,2013,54.88156128
Saudi Arabia,2014,61.11201859
Saudi Arabia,2015,63.06621933
Senegal,1971,1.424299955
Senegal,1972,1.542629957
Senegal,1977,2.053469896
Senegal,1978,2.125169992
Senegal,1980,2.670680046
Senegal,1981,2.865129948
Senegal,1982,2.59939003
Senegal,1983,2.715080023
Senegal,1984,2.318900108
Senegal,1985,2.374969959
Senegal,1986,2.519579887
Senegal,1992,3.24864006
Senegal,1997,3.253740072
Senegal,1999,3.353300095
Senegal,2004,4.952000141
Senegal,2005,5.43859005
Senegal,2006,5.580699921
Senegal,2007,6.185170174
Senegal,2008,7.720680237
Senegal,2009,7.765470028
Senegal,2010,7.389460087
Senegal,2011,9.682080269
Senegal,2012,9.744150162
Senegal,2013,9.996620178
Senegal,2014,10.34119987
Senegal,2015,10.38665962
Serbia,2001,37.76187897
Serbia,2002,35.66371918
Serbia,2003,39.61336136
Serbia,2004,40.93379974
Serbia,2005,44.20524979
Serbia,2006,46.81958008
Serbia,2007,47.99300003
Serbia,2008,48.66537857
Serbia,2009,49.84967041
Serbia,2010,49.08272171
Serbia,2011,51.59376907
Serbia,2012,53.50003052
Serbia,2013,56.38087845
Serbia,2014,58.05496979
Serbia,2015,58.28768921
Seychelles,2011,2.425250053
Seychelles,2012,1.295339942
Seychelles,2013,3.142329931
Seychelles,2014,6.429049969
Seychelles,2015,14.25619984
Sierra Leone,1971,0.508539975
Sierra Leone,1972,0.556060016
Sierra Leone,1973,0.599640012
Sierra Leone,1974,0.641659975
Sierra Leone,1975,0.707270026
Sierra Leone,1976,0.694100022
Sierra Leone,1977,0.667190015
Sierra Leone,1978,0.651539981
Sierra Leone,1981,0.832620025
Sierra Leone,1984,0.728190005
Sierra Leone,1985,0.740660012
Sierra Leone,1986,1.977480054
Sierra Leone,1988,1.800230026
Sierra Leone,1989,1.653190017
Sierra Leone,1990,1.561329961
Sierra Leone,1991,1.425979972
Sierra Leone,2000,1.755249977
Sierra Leone,2001,2.236269951
Sierra Leone,2002,2.172719955
Singapore,1970,6.478059769
Slovakia,1993,15.89972973
Slovakia,1994,16.95849991
Slovakia,1995,18.60186005
Slovakia,1996,20.13073921
Slovakia,1997,21.85301018
Slovakia,1998,24.25564003
Slovakia,1999,25.94698906
Slovakia,2000,28.4304409
Slovakia,2001,30.08350945
Slovakia,2002,32.11003876
Slovakia,2003,33.93764114
Slovakia,2004,36.05393982
Slovakia,2005,40.45214844
Slovakia,2006,44.89694977
Slovakia,2007,50.22005081
Slovakia,2008,53.68912888
Slovakia,2009,55.89524078
Slovakia,2010,56.85327148
Slovakia,2011,56.02038956
Slovakia,2012,56.04698944
Slovakia,2013,54.42858887
Slovakia,2014,52.92351151
Slovenia,1981,19.13492966
Slovenia,1982,18.02333069
Slovenia,1983,17.90538025
Slovenia,1984,18.63147926
Slovenia,1985,18.7678299
Slovenia,1986,20.01028061
Slovenia,1987,20.80927086
Slovenia,1988,20.68322945
Slovenia,1989,20.6574707
Slovenia,1990,22.76888084
Slovenia,1991,22.42944908
Slovenia,1992,26.05649948
Slovenia,1993,27.10890961
Slovenia,1994,29.41436005
Slovenia,1995,30.39048004
Slovenia,1996,33.51686096
Slovenia,1997,36.76010132
Slovenia,1998,45.86220169
Slovenia,1999,52.43431091
Slovenia,2000,55.20965958
Slovenia,2001,60.44554138
Slovenia,2002,66.2991333
Slovenia,2003,69.01059723
Slovenia,2004,72.40721893
Slovenia,2005,79.28282166
Slovenia,2006,82.57076263
Slovenia,2007,84.44265747
Slovenia,2008,85.17475128
Slovenia,2009,85.83402252
Slovenia,2010,88.2660675
Slovenia,2011,84.97370911
Slovenia,2012,86.32315063
Slovenia,2013,85.22184753
Slovenia,2014,82.92642975
Somalia,1971,0.30399999
Somalia,1972,0.299129993
Somalia,1975,0.460640013
Somalia,1976,0.567809999
Somalia,1987,2.783970118
South Africa,1970,4.015490055
South Africa,1973,4.23153019
South Africa,1988,10.91753006
South Africa,1989,11.80895996
South Africa,1990,11.95265961
South Africa,1991,12.31849003
South Africa,1992,12.52709007
South Africa,1993,13.73600006
South Africa,1994,14.98787022
South Africa,2012,18.99403954
South Africa,2013,19.66282082
South Africa,2014,19.37507057
South Asia,1970,4.276919842
South Asia,1971,4.314780235
South Asia,1972,4.361070156
South Asia,1973,4.418330193
South Asia,1974,4.482649803
South Asia,1975,4.455470085
South Asia,1976,4.429910183
South Asia,1977,4.32765007
South Asia,1978,4.407899857
South Asia,1979,4.49022007
South Asia,1980,4.476910114
South Asia,1981,4.693719864
South Asia,1982,4.543690205
South Asia,1983,5.107820034
South Asia,1984,5.390049934
South Asia,1985,5.371280193
South Asia,1986,5.51252985
South Asia,1987,5.703080177
South Asia,1988,5.079999924
South Asia,1989,5.234049797
South Asia,1990,5.416769981
South Asia,1991,5.463510036
South Asia,1992,5.332829952
South Asia,1993,5.25454998
South Asia,1994,5.171989918
South Asia,1995,5.096739769
South Asia,1996,5.687749863
South Asia,1997,5.919809818
South Asia,1998,6.691959858
South Asia,1999,7.46118021
South Asia,2000,8.212770462
South Asia,2001,8.466170311
South Asia,2002,8.819470406
South Asia,2003,9.167790413
South Asia,2004,9.435359955
South Asia,2005,9.491979599
South Asia,2006,10.20431995
South Asia,2007,11.59529018
South Asia,2008,13.1427803
South Asia,2009,14.22379017
South Asia,2010,15.8562603
South Asia,2011,19.74817085
South Asia,2012,21.07447052
South Asia,2013,20.82682037
South Asia,2014,20.83864021
South Korea,1971,7.246449947
South Korea,1972,7.344230175
South Korea,1973,7.407110214
South Korea,1974,7.538760185
South Korea,1975,7.732180119
South Korea,1976,8.491510391
South Korea,1977,8.757510185
South Korea,1978,9.425470352
South Korea,1979,10.6224699
South Korea,1980,12.83041
South Korea,1981,15.34337044
South Korea,1982,19.62454033
South Korea,1983,24.25489998
South Korea,1984,28.30367088
South Korea,1985,31.58513069
South Korea,1986,34.10005188
South Korea,1987,35.24647903
South Korea,1988,35.70053101
South Korea,1989,35.92066956
South Korea,1990,36.87472916
South Korea,1991,37.93350983
South Korea,1992,39.50471878
South Korea,1993,43.30445862
South Korea,1994,44.97761917
South Korea,1995,48.92810822
South Korea,1996,54.84740829
South Korea,1997,70.87348938
South Korea,1998,68.04257965
South Korea,1999,73.90223694
South Korea,2000,78.43615723
South Korea,2001,82.47044373
South Korea,2002,86.49107361
South Korea,2003,89.26271057
South Korea,2004,91.02323914
South Korea,2005,90.29605865
South Korea,2006,90.46153259
South Korea,2007,92.57688904
South Korea,2008,95.25579834
South Korea,2009,97.97155762
South Korea,2010,99.66033936
South Korea,2011,99.51940155
South Korea,2012,97.2069397
South Korea,2013,95.34542084
South Korea,2014,94.21021271
South Korea,2015,93.17913818
Spain,1971,8.669659615
Spain,1972,9.645549774
Spain,1973,14.12040997
Spain,1974,15.3807497
Spain,1975,16.80931091
Spain,1976,19.46467972
Spain,1977,20.29545975
Spain,1978,22.45462036
Spain,1979,20.79668045
Spain,1980,21.99233055
Spain,1981,22.0244503
Spain,1982,22.46315002
Spain,1983,23.10408974
Spain,1984,24.78606987
Spain,1985,26.13376045
Spain,1986,28.5490799
Spain,1987,29.8721199
Spain,1988,31.76166916
Spain,1989,33.72924042
Spain,1990,35.58681107
Spain,1991,37.08031082
Spain,1992,39.32511902
Spain,1993,41.24412918
Spain,1994,44.11338043
Spain,1995,45.80430984
Spain,1996,47.75460815
Spain,1997,50.62670135
Spain,1998,52.9134903
Spain,1999,55.10913086
Spain,2000,57.81138992
Spain,2001,59.86965942
Spain,2002,61.68688965
Spain,2003,64.08547211
Spain,2004,66.22701263
Spain,2005,67.30136871
Spain,2006,68.6917038
Spain,2007,69.70449066
Spain,2008,71.33023834
Spain,2009,73.7283783
Spain,2010,78.67028809
Spain,2011,83.42098999
Spain,2012,85.54598999
Spain,2013,87.06577301
Spain,2014,89.07212067
Spain,2015,89.67014313
Sri Lanka,1970,1.012799978
Sri Lanka,1971,1.136379957
Sri Lanka,1973,1.087960005
Sri Lanka,1974,1.088400006
Sri Lanka,1975,1.11108005
Sri Lanka,1977,1.125589967
Sri Lanka,1978,1.14989996
Sri Lanka,1979,2.710900068
Sri Lanka,1981,2.830640078
Sri Lanka,1982,3.657999992
Sri Lanka,1983,4.036240101
Sri Lanka,1984,4.124090195
Sri Lanka,1985,3.669080019
Sri Lanka,1986,3.753930092
Sri Lanka,1994,4.759019852
Sri Lanka,2010,16.34794044
Sri Lanka,2011,15.24236965
Sri Lanka,2012,17.16243935
Sri Lanka,2013,18.93725014
Sri Lanka,2014,19.28763962
Sri Lanka,2015,19.79661942
Sub-Saharan Africa,1970,1.398159981
Sub-Saharan Africa,1971,1.397310019
Sub-Saharan Africa,1972,1.43125999
Sub-Saharan Africa,1973,1.467300057
Sub-Saharan Africa,1974,1.542330027
Sub-Saharan Africa,1975,1.600990057
Sub-Saharan Africa,1976,1.664700031
Sub-Saharan Africa,1977,1.755980015
Sub-Saharan Africa,1978,1.867689967
Sub-Saharan Africa,1979,2.010799885
Sub-Saharan Africa,1980,2.117150068
Sub-Saharan Africa,1981,2.262429953
Sub-Saharan Africa,1982,2.395220041
Sub-Saharan Africa,1983,2.460500002
Sub-Saharan Africa,1984,2.541529894
Sub-Saharan Africa,1985,2.678869963
Sub-Saharan Africa,1986,2.791330099
Sub-Saharan Africa,1987,2.847290039
Sub-Saharan Africa,1988,2.994920015
Sub-Saharan Africa,1989,3.145469904
Sub-Saharan Africa,1990,3.202589989
Sub-Saharan Africa,1991,3.307600021
Sub-Saharan Africa,1992,3.406409979
Sub-Saharan Africa,1993,3.587510109
Sub-Saharan Africa,1994,3.735569954
Sub-Saharan Africa,1995,3.803859949
Sub-Saharan Africa,1996,3.872950077
Sub-Saharan Africa,1997,3.949879885
Sub-Saharan Africa,1998,3.986190081
Sub-Saharan Africa,1999,4.050429821
Sub-Saharan Africa,2000,4.405179977
Sub-Saharan Africa,2001,4.773920059
Sub-Saharan Africa,2002,5.122139931
Sub-Saharan Africa,2003,5.495580196
Sub-Saharan Africa,2004,5.745830059
Sub-Saharan Africa,2005,6.065889835
Sub-Saharan Africa,2006,6.310279846
Sub-Saharan Africa,2007,6.544310093
Sub-Saharan Africa,2008,6.935880184
Sub-Saharan Africa,2009,7.394189835
Sub-Saharan Africa,2010,7.859839916
Sub-Saharan Africa,2011,8.051059723
Sub-Saharan Africa,2012,8.308930397
Sub-Saharan Africa,2013,8.5333004
Sub-Saharan Africa,2014,8.59348011
Sub-Saharan Africa (excluding high-income countries),1970,1.398329973
Sub-Saharan Africa (excluding high-income countries),1971,1.397500038
Sub-Saharan Africa (excluding high-income countries),1972,1.431489944
Sub-Saharan Africa (excluding high-income countries),1973,1.467550039
Sub-Saharan Africa (excluding high-income countries),1974,1.542610049
Sub-Saharan Africa (excluding high-income countries),1975,1.601300001
Sub-Saharan Africa (excluding high-income countries),1976,1.665019989
Sub-Saharan Africa (excluding high-income countries),1977,1.75632
Sub-Saharan Africa (excluding high-income countries),1978,1.868039966
Sub-Saharan Africa (excluding high-income countries),1979,2.01116991
Sub-Saharan Africa (excluding high-income countries),1980,2.117549896
Sub-Saharan Africa (excluding high-income countries),1981,2.262870073
Sub-Saharan Africa (excluding high-income countries),1982,2.395689964
Sub-Saharan Africa (excluding high-income countries),1983,2.460979939
Sub-Saharan Africa (excluding high-income countries),1984,2.542030096
Sub-Saharan Africa (excluding high-income countries),1985,2.67937994
Sub-Saharan Africa (excluding high-income countries),1986,2.791830063
Sub-Saharan Africa (excluding high-income countries),1987,2.847779989
Sub-Saharan Africa (excluding high-income countries),1988,2.995399952
Sub-Saharan Africa (excluding high-income countries),1989,3.145970106
Sub-Saharan Africa (excluding high-income countries),1990,3.203079939
Sub-Saharan Africa (excluding high-income countries),1991,3.308099985
Sub-Saharan Africa (excluding high-income countries),1992,3.40692997
Sub-Saharan Africa (excluding high-income countries),1993,3.588049889
Sub-Saharan Africa (excluding high-income countries),1994,3.736109972
Sub-Saharan Africa (excluding high-income countries),1995,3.804399967
Sub-Saharan Africa (excluding high-income countries),1996,3.873480082
Sub-Saharan Africa (excluding high-income countries),1997,3.950409889
Sub-Saharan Africa (excluding high-income countries),1998,3.986710072
Sub-Saharan Africa (excluding high-income countries),1999,4.050930023
Sub-Saharan Africa (excluding high-income countries),2000,4.40571022
Sub-Saharan Africa (excluding high-income countries),2001,4.774499893
Sub-Saharan Africa (excluding high-income countries),2002,5.122759819
Sub-Saharan Africa (excluding high-income countries),2003,5.496240139
Sub-Saharan Africa (excluding high-income countries),2004,5.746500015
Sub-Saharan Africa (excluding high-income countries),2005,6.066569805
Sub-Saharan Africa (excluding high-income countries),2006,6.310949802
Sub-Saharan Africa (excluding high-income countries),2007,6.544980049
Sub-Saharan Africa (excluding high-income countries),2008,6.936560154
Sub-Saharan Africa (excluding high-income countries),2009,7.394909859
Sub-Saharan Africa (excluding high-income countries),2010,7.860589981
Sub-Saharan Africa (excluding high-income countries),2011,8.051580429
Sub-Saharan Africa (excluding high-income countries),2012,8.309559822
Sub-Saharan Africa (excluding high-income countries),2013,8.533760071
Sub-Saharan Africa (excluding high-income countries),2014,8.593660355
Sudan,1999,6.266540051
Sudan,2000,6.483650208
Sudan,2001,8.081600189
Sudan,2002,9.179869652
Sudan,2003,8.579339981
Sudan,2004,10.43231964
Sudan,2005,11.73268032
Sudan,2006,13.28232956
Sudan,2007,13.02048969
Sudan,2008,14.39694977
Sudan,2009,14.68622971
Sudan,2010,14.98464966
Sudan,2011,14.64535999
Sudan,2012,14.94186974
Sudan,2013,16.92466927
Sudan,2014,16.32061005
Suriname,1981,6.271759987
Suriname,1982,6.76019001
Suriname,1983,7.257400036
Suriname,1984,7.137929916
Suriname,1985,6.879779816
Suriname,1986,6.525139809
Suriname,1987,8.122630119
Suriname,1988,8.82791996
Suriname,1989,9.711959839
Suriname,1990,10.47183037
Suriname,2002,12.65155983
Sweden,1971,21.73277092
Sweden,1972,22.47434044
Sweden,1973,22.06343079
Sweden,1974,22.68651009
Sweden,1975,22.89912033
Sweden,1976,29.53042984
Sweden,1977,31.35396004
Sweden,1978,34.81113052
Sweden,1979,36.21627045
Sweden,1980,36.38240814
Sweden,1981,30.79400063
Sweden,1982,31.42609978
Sweden,1983,32.04047012
Sweden,1984,32.28292847
Sweden,1985,31.15343094
Sweden,1986,30.36737061
Sweden,1987,29.81879997
Sweden,1988,29.97818947
Sweden,1989,30.2007103
Sweden,1990,30.6893692
Sweden,1991,31.9936409
Sweden,1992,34.55643082
Sweden,1993,37.41057968
Sweden,1994,39.80815125
Sweden,1995,42.42232895
Sweden,1996,45.98952103
Sweden,1997,49.66569901
Sweden,1998,51.99274826
Sweden,1999,63.57991028
Sweden,2000,67.10568237
Sweden,2001,70.29634857
Sweden,2002,75.30462646
Sweden,2003,81.43862915
Sweden,2004,83.78032684
Sweden,2005,81.97477722
Sweden,2006,79.34684753
Sweden,2007,74.97612
Sweden,2008,71.12386322
Sweden,2009,71.45188141
Sweden,2010,74.68412781
Sweden,2011,73.94509125
Sweden,2012,69.61607361
Sweden,2013,63.39294052
Sweden,2014,62.35348129
Sweden,2015,62.30076981
Switzerland,1971,10.03851032
Switzerland,1972,10.56785965
Switzerland,1973,11.34902
Switzerland,1974,12.39439964
Switzerland,1975,13.14850998
Switzerland,1976,13.82849979
Switzerland,1977,15.67803955
Switzerland,1978,16.32583046
Switzerland,1979,17.1193409
Switzerland,1980,17.82333946
Switzerland,1981,18.45499992
Switzerland,1982,18.75094032
Switzerland,1983,18.73802948
Switzerland,1984,19.3188591
Switzerland,1985,20.97693062
Switzerland,1986,21.5311203
Switzerland,1987,22.56767082
Switzerland,1988,23.27372932
Switzerland,1989,23.90390968
Switzerland,1990,25.51445961
Switzerland,1991,26.77424049
Switzerland,1992,28.05636978
Switzerland,1993,29.15390015
Switzerland,1994,30.39727974
Switzerland,1995,31.27466011
Switzerland,1996,32.33362961
Switzerland,1998,35.21577835
Switzerland,1999,36.91281891
Switzerland,2000,37.69380951
Switzerland,2001,39.68127823
Switzerland,2002,40.85055923
Switzerland,2003,43.94049835
Switzerland,2004,45.50630951
Switzerland,2005,45.71459961
Switzerland,2006,46.44490814
Switzerland,2007,47.13521957
